cycle,visit_id,config_id,altslot_id,slot_id,slotdur,ra,dec,elat,glat,orient,inst,mode,categ,apt_target,apt_tile,apt_config,apt_pointing,apt_exposure
5,11286006001,11286006001_10101,11286006001_10101_04,11286006001_0004,318,268.020718,64.844434,88.100507,30.638722,,NIRSpec,IFU,GO,1,1,1,4,4
5,11286007001,11286007001_10101,11286007001_10101_01,11286007001_0001,318,269.766979,64.459408,87.896474,29.890667,,NIRSpec,IFU,GO,1,1,1,1,1
5,11286007001,11286007001_10101,11286007001_10101_02,11286007001_0002,318,269.765932,64.459423,87.896470,29.891119,,NIRSpec,IFU,GO,1,1,1,2,2
5,11286007001,11286007001_10101,11286007001_10101_03,11286007001_0003,318,269.766504,64.459205,87.896263,29.890869,,NIRSpec,IFU,GO,1,1,1,3,3
5,11286007001,11286007001_10101,11286007001_10101_04,11286007001_0004,318,269.766407,64.459625,87.896681,29.890918,,NIRSpec,IFU,GO,1,1,1,4,4
5,11318001001,11318001001_10101,11318001001_10101_01,11318001001_0001,580,279.236835,-28.927648,-5.748268,-9.865968,,MIRI,MRS,GO,1,1,1,1,1
5,11318001001,11318001001_10101,11318001001_10101_02,11318001001_0002,580,279.236702,-28.927904,-5.748516,-9.865974,,MIRI,MRS,GO,1,1,1,2,2
5,11318001001,11318001001_10101,11318001001_10101_03,11318001001_0003,580,279.236745,-28.927636,-5.748251,-9.865892,,MIRI,MRS,GO,1,1,1,3,3
5,11318001001,11318001001_10101,11318001001_10101_04,11318001001_0004,580,279.236792,-28.927916,-5.748533,-9.866050,,MIRI,MRS,GO,1,1,1,4,4
5,11318002001,11318002001_10101,11318002001_10101_01,11318002001_0001,580,279.240134,-28.931123,-5.751921,-9.870074,,MIRI,MRS,GO,1,1,1,1,1
5,11318002001,11318002001_10101,11318002001_10101_02,11318002001_0002,580,279.240001,-28.931379,-5.752169,-9.870080,,MIRI,MRS,GO,1,1,1,2,2
5,11318003001,11318003001_10101,11318003001_10101_01,11318003001_0001,580,305.877909,20.767841,38.806098,-9.422527,,MIRI,MRS,GO,1,1,1,1,1
5,11318003001,11318003001_10101,11318003001_10101_02,11318003001_0002,580,305.877785,20.767585,38.805888,-9.422573,,MIRI,MRS,GO,1,1,1,2,2
5,11318003001,11318003001_10101,11318003001_10101_03,11318003001_0003,580,305.877825,20.767853,38.806133,-9.422455,,MIRI,MRS,GO,1,1,1,3,3
5,11318003001,11318003001_10101,11318003001_10101_04,11318003001_0004,580,305.877869,20.767573,38.805853,-9.422645,,MIRI,MRS,GO,1,1,1,4,4
5,11318004001,11318004001_10101,11318004001_10101_01,11318004001_0001,580,305.870936,20.768944,38.809101,-9.416498,,MIRI,MRS,GO,1,1,1,1,1
5,11318004001,11318004001_10101,11318004001_10101_02,11318004001_0002,580,305.870811,20.768688,38.808891,-9.416545,,MIRI,MRS,GO,1,1,1,2,2
5,11318005001,11318005001_10101,11318005001_10101_01,11318005001_0001,302,114.487622,-25.949323,-46.632923,-2.190823,,MIRI,MRS,GO,1,1,1,1,1
5,11318005001,11318005001_10101,11318005001_10101_02,11318005001_0002,302,114.487493,-25.949579,-46.633200,-2.191050,,MIRI,MRS,GO,1,1,1,2,2
5,11318005001,11318005001_10101,11318005001_10101_03,11318005001_0003,302,114.487534,-25.949311,-46.632931,-2.190886,,MIRI,MRS,GO,1,1,1,3,3
5,11318005001,11318005001_10101,11318005001_10101_04,11318005001_0004,302,114.487581,-25.949591,-46.633193,-2.190987,,MIRI,MRS,GO,1,1,1,4,4
5,11318006001,11318006001_10101,11318006001_10101_01,11318006001_0001,302,114.463146,-25.953459,-46.642221,-2.212044,,MIRI,MRS,GO,1,1,1,1,1
5,11318006001,11318006001_10101,11318006001_10101_02,11318006001_0002,302,114.463017,-25.953715,-46.642498,-2.212271,,MIRI,MRS,GO,1,1,1,2,2
5,11318007001,11318007001_10101,11318007001_10101_01,11318007001_0001,580,254.421798,-32.343125,-9.620533,6.552739,,MIRI,MRS,GO,1,1,1,1,1
5,11318007001,11318007001_10101,11318007001_10101_02,11318007001_0002,580,254.421660,-32.343382,-9.620800,6.552672,,MIRI,MRS,GO,1,1,1,2,2
5,11318007001,11318007001_10101,11318007001_10101_03,11318007001_0003,580,254.421705,-32.343113,-9.620529,6.552808,,MIRI,MRS,GO,1,1,1,3,3
5,11318007001,11318007001_10101,11318007001_10101_04,11318007001_0004,580,254.421754,-32.343393,-9.620803,6.552603,,MIRI,MRS,GO,1,1,1,4,4
5,11318008001,11318008001_10101,11318008001_10101_01,11318008001_0001,580,254.459426,-32.349209,-9.623140,6.523947,,MIRI,MRS,GO,1,1,1,1,1
5,11318008001,11318008001_10101,11318008001_10101_02,11318008001_0002,580,254.459288,-32.349465,-9.623408,6.523881,,MIRI,MRS,GO,1,1,1,2,2
5,11318009001,11318009001_10101,11318009001_10101_01,11318009001_0001,32,114.487169,-25.948302,-46.632031,-2.190680,,MIRI,Imaging,GO,1,1,1,1,1
5,11318009001,11318009001_10101,11318009001_10101_02,11318009001_0002,32,114.487880,-25.949624,-46.633161,-2.190769,,MIRI,Imaging,GO,1,1,1,2,2
5,11318009001,11318009001_10101,11318009001_10101_03,11318009001_0003,32,114.488137,-25.952075,-46.635484,-2.191765,,MIRI,Imaging,GO,1,1,1,3,3
5,11318009001,11318009001_10101,11318009001_10101_04,11318009001_0004,32,114.489845,-25.951576,-46.634631,-2.190181,,MIRI,Imaging,GO,1,1,1,4,4
5,11318009001,11318009001_10102,11318009001_10102_01,11318009001_0005,32,114.487169,-25.948302,-46.632031,-2.190680,,MIRI,Imaging,GO,1,1,2,5,1
5,11318009001,11318009001_10102,11318009001_10102_02,11318009001_0006,32,114.487880,-25.949624,-46.633161,-2.190769,,MIRI,Imaging,GO,1,1,2,6,2
5,11318009001,11318009001_10102,11318009001_10102_03,11318009001_0007,32,114.488137,-25.952075,-46.635484,-2.191765,,MIRI,Imaging,GO,1,1,2,7,3
5,11318009001,11318009001_10102,11318009001_10102_04,11318009001_0008,32,114.489845,-25.951576,-46.634631,-2.190181,,MIRI,Imaging,GO,1,1,2,8,4
5,11318009001,11318009001_10103,11318009001_10103_01,11318009001_0009,32,114.487169,-25.948302,-46.632031,-2.190680,,MIRI,Imaging,GO,1,1,3,9,1
5,11318009001,11318009001_10103,11318009001_10103_02,11318009001_0010,32,114.487880,-25.949624,-46.633161,-2.190769,,MIRI,Imaging,GO,1,1,3,10,2
5,11318009001,11318009001_10103,11318009001_10103_03,11318009001_0011,32,114.488137,-25.952075,-46.635484,-2.191765,,MIRI,Imaging,GO,1,1,3,11,3
5,11318009001,11318009001_10103,11318009001_10103_04,11318009001_0012,32,114.489845,-25.951576,-46.634631,-2.190181,,MIRI,Imaging,GO,1,1,3,12,4
5,11348001001,11348001001_10101,11348001001_10101_01,11348001001_0002,1063,218.159189,27.005123,39.462302,67.509317,,NIRSpec,FSS,GO,1,1,1,2,1
5,11348001001,11348001001_10101,11348001001_10101_02,11348001001_0003,1063,218.159199,27.005112,39.462295,67.509307,,NIRSpec,FSS,GO,1,1,1,3,2
5,11348001001,11348001001_10101,11348001001_10101_03,11348001001_0004,1063,218.159390,27.004917,39.462186,67.509116,,NIRSpec,FSS,GO,1,1,1,4,3
5,11348001001,11348001001_10101,11348001001_10101_04,11348001001_0005,1063,218.159401,27.004906,39.462180,67.509106,,NIRSpec,FSS,GO,1,1,1,5,4
5,11348001001,11348001001_10101,11348001001_10101_05,11348001001_0006,1063,218.159636,27.004667,39.462046,67.508872,,NIRSpec,FSS,GO,1,1,1,6,5
5,11348001001,11348001001_10101,11348001001_10101_06,11348001001_0007,1063,218.159646,27.004656,39.462040,67.508862,,NIRSpec,FSS,GO,1,1,1,7,6
5,11371001001,11371001001_10101,11371001001_10101_01,11371001001_0002,4418,150.035101,2.210684,-9.389106,42.056018,106.4254303,NIRSpec,MOS,GO,1,1,1,2,1
5,11371001001,11371001001_10101,11371001001_10101_02,11371001001_0003,4418,150.035234,2.210746,-9.389001,42.056162,106.4254303,NIRSpec,MOS,GO,1,1,1,3,2
5,11371001001,11371001001_10101,11371001001_10101_03,11371001001_0004,4418,150.034967,2.210622,-9.389211,42.055873,106.4254303,NIRSpec,MOS,GO,1,1,1,4,3
5,11371001002,11371001002_10102,11371001002_10102_01,11371001002_0002,4418,150.107684,2.318062,-9.263156,42.177348,106.4254303,NIRSpec,MOS,GO,1,1,2,2,1
5,11371001002,11371001002_10102,11371001002_10102_02,11371001002_0003,4418,150.107817,2.318125,-9.263052,42.177492,106.4254303,NIRSpec,MOS,GO,1,1,2,3,2
5,11371001002,11371001002_10102,11371001002_10102_03,11371001002_0004,4418,150.107550,2.318000,-9.263261,42.177203,106.4254303,NIRSpec,MOS,GO,1,1,2,4,3
5,11371001003,11371001003_10103,11371001003_10103_01,11371001003_0002,4418,149.999197,2.353335,-9.267960,42.109344,106.4254303,NIRSpec,MOS,GO,1,1,3,2,1
5,11371001003,11371001003_10103,11371001003_10103_02,11371001003_0003,4418,149.999330,2.353397,-9.267855,42.109489,106.4254303,NIRSpec,MOS,GO,1,1,3,3,2
5,11371001003,11371001003_10103,11371001003_10103_03,11371001003_0004,4418,149.999064,2.353273,-9.268065,42.109199,106.4254303,NIRSpec,MOS,GO,1,1,3,4,3
5,11371001004,11371001004_10104,11371001004_10104_01,11371001004_0002,4418,149.906111,2.132186,-9.507665,41.905484,106.4254303,NIRSpec,MOS,GO,1,1,4,2,1
5,11371001004,11371001004_10104,11371001004_10104_02,11371001004_0003,4418,149.906244,2.132249,-9.507561,41.905628,106.4254303,NIRSpec,MOS,GO,1,1,4,3,2
5,11371001004,11371001004_10104,11371001004_10104_03,11371001004_0004,4418,149.905977,2.132124,-9.507770,41.905339,106.4254303,NIRSpec,MOS,GO,1,1,4,4,3
5,11371001005,11371001005_10105,11371001005_10105_01,11371001005_0002,4418,150.267162,2.147183,-9.367509,42.207887,106.4254303,NIRSpec,MOS,GO,1,1,5,2,1
5,11371001005,11371001005_10105,11371001005_10105_02,11371001005_0003,4418,150.267295,2.147245,-9.367405,42.208032,106.4254303,NIRSpec,MOS,GO,1,1,5,3,2
5,11371001005,11371001005_10105,11371001005_10105_03,11371001005_0004,4418,150.267029,2.147121,-9.367614,42.207743,106.4254303,NIRSpec,MOS,GO,1,1,5,4,3
5,11371001006,11371001006_10106,11371001006_10106_01,11371001006_0002,4418,149.987358,2.010667,-9.593189,41.901037,106.4254303,NIRSpec,MOS,GO,1,1,6,2,1
5,11371001006,11371001006_10106,11371001006_10106_02,11371001006_0003,4418,149.987491,2.010729,-9.593085,41.901181,106.4254303,NIRSpec,MOS,GO,1,1,6,3,2
5,11371001006,11371001006_10106,11371001006_10106_03,11371001006_0004,4418,149.987225,2.010605,-9.593294,41.900892,106.4254303,NIRSpec,MOS,GO,1,1,6,4,3
5,11371001007,11371001007_10107,11371001007_10107_01,11371001007_0002,4418,150.042565,2.483879,-9.130502,42.220105,106.4254303,NIRSpec,MOS,GO,1,1,7,2,1
5,11371001007,11371001007_10107,11371001007_10107_02,11371001007_0003,4418,150.042698,2.483942,-9.130397,42.220250,106.4254303,NIRSpec,MOS,GO,1,1,7,3,2
5,11371001007,11371001007_10107,11371001007_10107_03,11371001007_0004,4418,150.042432,2.483817,-9.130607,42.219960,106.4254303,NIRSpec,MOS,GO,1,1,7,4,3
5,11371001008,11371001008_10108,11371001008_10108_01,11371001008_0002,4418,150.107994,2.238519,-9.337576,42.131501,106.4254303,NIRSpec,MOS,GO,1,1,8,2,1
5,11371001008,11371001008_10108,11371001008_10108_02,11371001008_0003,4418,150.108127,2.238582,-9.337472,42.131646,106.4254303,NIRSpec,MOS,GO,1,1,8,3,2
5,11371001008,11371001008_10108,11371001008_10108_03,11371001008_0004,4418,150.107861,2.238457,-9.337681,42.131357,106.4254303,NIRSpec,MOS,GO,1,1,8,4,3
5,11371001009,11371001009_10109,11371001009_10109_01,11371001009_0002,4418,149.984058,2.254330,-9.366017,42.039733,106.4254303,NIRSpec,MOS,GO,1,1,9,2,1
5,11371001009,11371001009_10109,11371001009_10109_02,11371001009_0003,4418,149.984191,2.254392,-9.365912,42.039877,106.4254303,NIRSpec,MOS,GO,1,1,9,3,2
5,11371001009,11371001009_10109,11371001009_10109_03,11371001009_0004,4418,149.983925,2.254268,-9.366122,42.039588,106.4254303,NIRSpec,MOS,GO,1,1,9,4,3
5,11371001010,11371001010_10110,11371001010_10110_01,11371001010_0002,4418,149.974637,2.182510,-9.436606,41.990454,106.4254303,NIRSpec,MOS,GO,1,1,10,2,1
5,11371001010,11371001010_10110,11371001010_10110_02,11371001010_0003,4418,149.974770,2.182572,-9.436501,41.990598,106.4254303,NIRSpec,MOS,GO,1,1,10,3,2
5,11371001010,11371001010_10110,11371001010_10110_03,11371001010_0004,4418,149.974504,2.182448,-9.436710,41.990309,106.4254303,NIRSpec,MOS,GO,1,1,10,4,3
5,11371001011,11371001011_10111,11371001011_10111_01,11371001011_0002,4418,150.074107,2.363717,-9.232098,42.176413,106.4254303,NIRSpec,MOS,GO,1,1,11,2,1
5,11371001011,11371001011_10111,11371001011_10111_02,11371001011_0003,4418,150.074241,2.363779,-9.231993,42.176558,106.4254303,NIRSpec,MOS,GO,1,1,11,3,2
5,11371001011,11371001011_10111,11371001011_10111_03,11371001011_0004,4418,150.073974,2.363655,-9.232203,42.176269,106.4254303,NIRSpec,MOS,GO,1,1,11,4,3
5,11371001012,11371001012_10112,11371001012_10112_01,11371001012_0002,4418,150.154301,2.112983,-9.439012,42.096261,106.4254303,NIRSpec,MOS,GO,1,1,12,2,1
5,11371001012,11371001012_10112,11371001012_10112_02,11371001012_0003,4418,150.154435,2.113045,-9.438907,42.096405,106.4254303,NIRSpec,MOS,GO,1,1,12,3,2
5,11371001012,11371001012_10112,11371001012_10112_03,11371001012_0004,4418,150.154168,2.112921,-9.439117,42.096116,106.4254303,NIRSpec,MOS,GO,1,1,12,4,3
5,11371001013,11371001013_10113,11371001013_10113_01,11371001013_0002,4418,150.176465,2.104921,-9.438817,42.109586,106.4254303,NIRSpec,MOS,GO,1,1,13,2,1
5,11371001013,11371001013_10113,11371001013_10113_02,11371001013_0003,4418,150.176598,2.104983,-9.438712,42.109731,106.4254303,NIRSpec,MOS,GO,1,1,13,3,2
5,11371001013,11371001013_10113,11371001013_10113_03,11371001013_0004,4418,150.176331,2.104859,-9.438922,42.109442,106.4254303,NIRSpec,MOS,GO,1,1,13,4,3
5,11371001014,11371001014_10114,11371001014_10114_01,11371001014_0002,4418,149.913534,2.313421,-9.335230,42.016426,106.4254303,NIRSpec,MOS,GO,1,1,14,2,1
5,11371001014,11371001014_10114,11371001014_10114_02,11371001014_0003,4418,149.913667,2.313483,-9.335126,42.016570,106.4254303,NIRSpec,MOS,GO,1,1,14,3,2
5,11371001014,11371001014_10114,11371001014_10114_03,11371001014_0004,4418,149.913400,2.313359,-9.335335,42.016281,106.4254303,NIRSpec,MOS,GO,1,1,14,4,3
5,11371001015,11371001015_10115,11371001015_10115_01,11371001015_0002,4418,150.147902,2.060963,-9.489983,42.060792,106.4254303,NIRSpec,MOS,GO,1,1,15,2,1
5,11371001015,11371001015_10115,11371001015_10115_02,11371001015_0003,4418,150.148036,2.061025,-9.489878,42.060937,106.4254303,NIRSpec,MOS,GO,1,1,15,3,2
5,11371001015,11371001015_10115,11371001015_10115_03,11371001015_0004,4418,150.147769,2.060901,-9.490087,42.060648,106.4254303,NIRSpec,MOS,GO,1,1,15,4,3
5,11371001016,11371001016_10116,11371001016_10116_01,11371001016_0002,4418,149.876572,2.234896,-9.421706,41.940893,106.4254303,NIRSpec,MOS,GO,1,1,16,2,1
5,11371001016,11371001016_10116,11371001016_10116_02,11371001016_0003,4418,149.876706,2.234958,-9.421601,41.941038,106.4254303,NIRSpec,MOS,GO,1,1,16,3,2
5,11371001016,11371001016_10116,11371001016_10116_03,11371001016_0004,4418,149.876439,2.234834,-9.421810,41.940749,106.4254303,NIRSpec,MOS,GO,1,1,16,4,3
5,11371001017,11371001017_10117,11371001017_10117_01,11371001017_0002,4418,150.003150,2.042546,-9.557805,41.932412,106.4254303,NIRSpec,MOS,GO,1,1,17,2,1
5,11371001017,11371001017_10117,11371001017_10117_02,11371001017_0003,4418,150.003284,2.042608,-9.557700,41.932557,106.4254303,NIRSpec,MOS,GO,1,1,17,3,2
5,11371001017,11371001017_10117,11371001017_10117_03,11371001017_0004,4418,150.003017,2.042484,-9.557910,41.932268,106.4254303,NIRSpec,MOS,GO,1,1,17,4,3
5,11371001018,11371001018_10118,11371001018_10118_01,11371001018_0002,4418,149.881595,2.145283,-9.503939,41.893109,106.4254303,NIRSpec,MOS,GO,1,1,18,2,1
5,11371001018,11371001018_10118,11371001018_10118_02,11371001018_0003,4418,149.881729,2.145345,-9.503835,41.893254,106.4254303,NIRSpec,MOS,GO,1,1,18,3,2
5,11371001018,11371001018_10118,11371001018_10118_03,11371001018_0004,4418,149.881462,2.145221,-9.504044,41.892964,106.4254303,NIRSpec,MOS,GO,1,1,18,4,3
5,11371001019,11371001019_10119,11371001019_10119_01,11371001019_0002,4418,149.929272,2.069418,-9.558408,41.887925,106.4254303,NIRSpec,MOS,GO,1,1,19,2,1
5,11371001019,11371001019_10119,11371001019_10119_02,11371001019_0003,4418,149.929405,2.069480,-9.558304,41.888070,106.4254303,NIRSpec,MOS,GO,1,1,19,3,2
5,11371001019,11371001019_10119,11371001019_10119_03,11371001019_0004,4418,149.929138,2.069356,-9.558513,41.887781,106.4254303,NIRSpec,MOS,GO,1,1,19,4,3
5,11371001020,11371001020_10120,11371001020_10120_01,11371001020_0002,4418,150.300769,2.193489,-9.312376,42.262144,106.4254303,NIRSpec,MOS,GO,1,1,20,2,1
5,11371001020,11371001020_10120,11371001020_10120_02,11371001020_0003,4418,150.300902,2.193551,-9.312272,42.262289,106.4254303,NIRSpec,MOS,GO,1,1,20,3,2
5,11371001020,11371001020_10120,11371001020_10120_03,11371001020_0004,4418,150.300635,2.193427,-9.312481,42.262000,106.4254303,NIRSpec,MOS,GO,1,1,20,4,3
5,11372001001,11372001001_10101,11372001001_10101_01,11372001001_0001,1490,182.455472,58.838436,52.553228,57.473847,,NIRCam,Imaging,GO,1,1,1,1,1
5,11372001001,11372001001_10101,11372001001_10101_02,11372001001_0002,1490,182.455483,58.838424,52.553223,57.473860,,NIRCam,Imaging,GO,1,1,1,2,2
5,11372001001,11372001001_10101,11372001001_10101_03,11372001001_0003,1490,182.455494,58.838430,52.553231,57.473856,,NIRCam,Imaging,GO,1,1,1,3,3
5,11372001001,11372001001_10101,11372001001_10101_04,11372001001_0004,1490,182.459863,58.836158,52.552989,57.476700,,NIRCam,Imaging,GO,1,1,1,4,4
5,11372001001,11372001001_10101,11372001001_10101_05,11372001001_0005,1490,182.459874,58.836146,52.552984,57.476713,,NIRCam,Imaging,GO,1,1,1,5,5
5,11372001001,11372001001_10101,11372001001_10101_06,11372001001_0006,1490,182.459885,58.836152,52.552992,57.476709,,NIRCam,Imaging,GO,1,1,1,6,6
5,11372001001,11372001001_10101,11372001001_10101_07,11372001001_0007,1490,182.459874,58.840708,52.556436,57.472360,,NIRCam,Imaging,GO,1,1,1,7,7
5,11372001001,11372001001_10101,11372001001_10101_08,11372001001_0008,1490,182.459885,58.840696,52.556431,57.472372,,NIRCam,Imaging,GO,1,1,1,8,8
5,11372001001,11372001001_10101,11372001001_10101_09,11372001001_0009,1490,182.459897,58.840702,52.556439,57.472369,,NIRCam,Imaging,GO,1,1,1,9,9
5,11372001001,11372001001_10101,11372001001_10101_10,11372001001_0010,1490,182.451081,58.840713,52.553466,57.470994,,NIRCam,Imaging,GO,1,1,1,10,10
5,11372001001,11372001001_10101,11372001001_10101_11,11372001001_0011,1490,182.451092,58.840702,52.553461,57.471007,,NIRCam,Imaging,GO,1,1,1,11,11
5,11372001001,11372001001_10101,11372001001_10101_12,11372001001_0012,1490,182.451103,58.840708,52.553470,57.471003,,NIRCam,Imaging,GO,1,1,1,12,12
5,11373001001,11373001001_10301,11373001001_10301_01,11373001001_0001,449,3.564341,-30.368340,-29.024015,-81.233935,37.0,MIRI,Imaging,GO,1,3,1,1,1
5,11373001001,11373001001_10301,11373001001_10301_02,11373001001_0002,449,3.563182,-30.369084,-29.024223,-81.232745,37.0,MIRI,Imaging,GO,1,3,1,2,2
5,11373001001,11373001001_10301,11373001001_10301_03,11373001001_0003,449,3.563044,-30.367863,-29.023082,-81.233038,37.0,MIRI,Imaging,GO,1,3,1,3,3
5,11373001001,11373001001_10301,11373001001_10301_04,11373001001_0004,449,3.563223,-30.368517,-29.023734,-81.232967,37.0,MIRI,Imaging,GO,1,3,1,4,4
5,11373001001,11373001001_10302,11373001001_10302_01,11373001001_0005,527,3.564341,-30.368340,-29.024015,-81.233935,37.0,MIRI,Imaging,GO,1,3,2,5,1
5,11373001001,11373001001_10302,11373001001_10302_02,11373001001_0006,527,3.563182,-30.369084,-29.024223,-81.232745,37.0,MIRI,Imaging,GO,1,3,2,6,2
5,11373001001,11373001001_10302,11373001001_10302_03,11373001001_0007,527,3.563044,-30.367863,-29.023082,-81.233038,37.0,MIRI,Imaging,GO,1,3,2,7,3
5,11373001001,11373001001_10302,11373001001_10302_04,11373001001_0008,527,3.563223,-30.368517,-29.023734,-81.232967,37.0,MIRI,Imaging,GO,1,3,2,8,4
5,11373001001,11373001001_10303,11373001001_10303_01,11373001001_0009,327,3.564341,-30.368340,-29.024015,-81.233935,37.0,MIRI,Imaging,GO,1,3,3,9,1
5,11373001001,11373001001_10303,11373001001_10303_02,11373001001_0010,327,3.563182,-30.369084,-29.024223,-81.232745,37.0,MIRI,Imaging,GO,1,3,3,10,2
5,11373001001,11373001001_10303,11373001001_10303_03,11373001001_0011,327,3.563044,-30.367863,-29.023082,-81.233038,37.0,MIRI,Imaging,GO,1,3,3,11,3
5,11373001001,11373001001_10303,11373001001_10303_04,11373001001_0012,327,3.563223,-30.368517,-29.023734,-81.232967,37.0,MIRI,Imaging,GO,1,3,3,12,4
5,11373001001,11373001001_10304,11373001001_10304_01,11373001001_0013,914,3.564341,-30.368340,-29.024015,-81.233935,37.0,MIRI,Imaging,GO,1,3,4,13,1
5,11373001001,11373001001_10304,11373001001_10304_02,11373001001_0014,914,3.563182,-30.369084,-29.024223,-81.232745,37.0,MIRI,Imaging,GO,1,3,4,14,2
5,11373001001,11373001001_10304,11373001001_10304_03,11373001001_0015,914,3.563044,-30.367863,-29.023082,-81.233038,37.0,MIRI,Imaging,GO,1,3,4,15,3
5,11373001001,11373001001_10304,11373001001_10304_04,11373001001_0016,914,3.563223,-30.368517,-29.023734,-81.232967,37.0,MIRI,Imaging,GO,1,3,4,16,4
5,11373001001,11373001001_10305,11373001001_10305_01,11373001001_0017,354,3.565505,-30.368280,-29.024417,-81.234902,37.0,MIRI,Imaging,GO,1,3,5,17,1
5,11373001001,11373001001_10305,11373001001_10305_02,11373001001_0018,354,3.562979,-30.369920,-29.024889,-81.232302,37.0,MIRI,Imaging,GO,1,3,5,18,2
5,11373001001,11373001001_10305,11373001001_10305_03,11373001001_0019,354,3.562674,-30.367208,-29.022353,-81.232954,37.0,MIRI,Imaging,GO,1,3,5,19,3
5,11373001001,11373001001_10305,11373001001_10305_04,11373001001_0020,354,3.563055,-30.368678,-29.023812,-81.232777,37.0,MIRI,Imaging,GO,1,3,5,20,4
5,11373001001,11373001001_10306,11373001001_10306_01,11373001001_0021,543,3.565505,-30.368280,-29.024417,-81.234902,37.0,MIRI,Imaging,GO,1,3,6,21,1
5,11373001001,11373001001_10306,11373001001_10306_02,11373001001_0022,543,3.562979,-30.369920,-29.024889,-81.232302,37.0,MIRI,Imaging,GO,1,3,6,22,2
5,11373001001,11373001001_10306,11373001001_10306_03,11373001001_0023,543,3.562674,-30.367208,-29.022353,-81.232954,37.0,MIRI,Imaging,GO,1,3,6,23,3
